is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent
0,0,0,D,D,1,No Deposit,7
0,0,0,A,A,0,No Deposit,7
0,0,0,D,D,0,No Deposit,7
0,0,0,A,A,0,No Deposit,159
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,16
0,0,0,A,K,0,No Deposit,9
0,0,0,A,K,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,7
0,0,0,A,D,1,No Deposit,28
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,159
0,0,0,A,A,1,No Deposit,14
0,0,0,A,D,0,No Deposit,22
0,0,0,A,A,0,No Deposit,6
0,0,0,A,A,0,No Deposit,14
0,0,0,D,K,0,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,D,D,0,No Deposit,14
0,0,0,D,D,0,No Deposit,7
0,0,0,B,A,1,No Deposit,9
0,0,0,B,A,1,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,E,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,B,B,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,E,E,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,B,B,2,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,D,2,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,8
0,0,0,D,D,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,0,No Deposit,8
0,0,0,D,D,0,No Deposit,7
0,0,0,A,D,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,D,D,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,D,D,1,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,15
0,0,0,A,A,0,No Deposit,15
0,0,0,E,E,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,2,No Deposit,83
0,0,0,A,A,2,No Deposit,83
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,B,A,0,No Deposit,9
0,0,0,A,A,2,No Deposit,83
0,0,0,A,A,1,No Deposit,83
0,0,0,B,A,1,No Deposit,9
0,0,0,D,E,0,No Deposit,9
0,0,0,A,A,2,No Deposit,83
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,157
0,0,0,A,D,0,No Deposit,86
0,0,0,D,D,0,No Deposit,157
0,0,0,A,A,1,No Deposit,83
0,0,0,A,A,2,No Deposit,83
0,0,0,A,A,1,No Deposit,83
0,0,0,G,G,0,No Deposit,7
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,8
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,D,D,0,No Deposit,7
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,83
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,F,F,0,No Deposit,14
0,0,0,A,D,0,No Deposit,9
0,0,0,E,E,1,No Deposit,14
0,0,0,A,A,1,No Deposit,NULL
0,0,0,A,D,0,No Deposit,22
0,0,0,A,A,0,No Deposit,9
0,0,0,E,E,0,No Deposit,14
0,0,0,A,A,1,No Deposit,83
0,0,0,D,D,1,No Deposit,9
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,1,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,G,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,2,No Deposit,83
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,85
0,0,0,A,A,0,No Deposit,28
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,1,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,141
0,0,0,A,A,2,No Deposit,83
0,0,0,A,D,2,No Deposit,83
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,141
1,0,1,A,D,2,No Deposit,141
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,89
0,0,0,A,D,0,No Deposit,28
0,0,0,F,A,0,No Deposit,NULL
0,0,0,D,E,0,No Deposit,9
0,0,0,A,D,0,No Deposit,22
0,0,0,A,D,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,8
0,0,0,G,G,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,42
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,E,E,0,No Deposit,NULL
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,1,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,378
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
1,0,0,A,A,0,No Deposit,NULL
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,NULL
0,0,0,A,D,0,No Deposit,22
0,0,0,A,C,0,No Deposit,22
0,0,0,A,A,0,No Deposit,378
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,E,E,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,8
0,0,0,A,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
1,0,1,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,NULL
1,0,1,A,A,0,No Deposit,NULL
1,0,2,D,D,0,No Deposit,NULL
1,0,3,D,D,0,No Deposit,NULL
1,0,4,A,A,0,No Deposit,NULL
1,0,5,A,A,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,391
0,0,0,A,A,1,No Deposit,NULL
0,0,0,A,K,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,1,No Deposit,NULL
0,0,0,A,A,1,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,1,No Deposit,7
0,0,0,A,A,1,No Deposit,7
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
1,0,1,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,1,No Deposit,28
0,0,0,D,D,0,No Deposit,14
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,195
0,0,0,A,A,0,No Deposit,14
0,0,0,A,B,0,No Deposit,9
0,0,0,A,A,2,No Deposit,NULL
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,A,D,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,D,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,K,1,No Deposit,9
0,0,0,A,K,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,2,No Deposit,NULL
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,D,D,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,195
0,0,0,A,A,0,No Deposit,195
0,0,0,A,D,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,7
0,0,0,D,D,1,No Deposit,9
0,0,0,A,A,0,No Deposit,86
0,0,0,D,D,0,No Deposit,14
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,86
0,0,0,D,D,0,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,4,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,2,No Deposit,7
0,0,0,A,A,0,No Deposit,8
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,7
1,0,0,D,K,1,No Deposit,7
0,0,0,A,A,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,NULL
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,F,G,0,No Deposit,9
0,0,0,A,A,3,No Deposit,NULL
0,0,0,D,D,4,No Deposit,9
0,0,0,A,A,0,No Deposit,28
0,0,0,F,F,2,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,D,D,1,No Deposit,16
0,0,0,A,D,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,132
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,E,E,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,2,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,2,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,0,No Deposit,86
0,0,0,A,A,0,No Deposit,52
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,89
1,0,0,A,D,0,No Deposit,28
0,0,0,E,E,0,No Deposit,14
0,0,0,A,A,0,No Deposit,22
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,1,No Deposit,14
0,0,0,A,D,2,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
1,0,1,A,A,0,No Deposit,NULL
0,0,0,D,D,1,No Deposit,85
0,0,0,D,D,1,No Deposit,85
0,0,0,A,D,0,No Deposit,42
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,G,G,0,No Deposit,14
0,0,0,A,A,0,No Deposit,42
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,8
0,0,0,E,E,0,No Deposit,14
0,0,0,F,F,0,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,4,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,195
0,0,0,A,A,0,No Deposit,195
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,1,No Deposit,14
0,0,0,B,B,0,No Deposit,9
0,0,0,A,A,0,No Deposit,10
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,B,B,4,No Deposit,9
0,0,0,A,D,0,No Deposit,28
1,0,1,A,A,0,No Deposit,42
0,0,0,A,A,2,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,391
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,F,F,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,1,No Deposit,94
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,28
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,17
0,0,0,A,A,0,No Deposit,16
0,0,0,A,D,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,195
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,22
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,85
0,0,0,A,A,0,No Deposit,8
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,22
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,14
0,0,0,A,A,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,D,0,No Deposit,22
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,152
0,0,0,D,D,1,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,D,1,No Deposit,22
0,0,0,A,A,0,No Deposit,7
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,8
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,G,G,0,No Deposit,7
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,2,No Deposit,9
0,0,0,A,D,0,No Deposit,22
0,0,0,A,A,0,No Deposit,155
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,28
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,28
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,1,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,1,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,2,No Deposit,3
0,0,0,A,D,3,No Deposit,3
0,0,0,A,D,3,No Deposit,3
0,0,0,A,A,2,No Deposit,3
0,0,0,A,A,7,No Deposit,3
0,0,0,A,D,3,No Deposit,3
0,0,0,A,A,2,No Deposit,3
0,0,0,A,A,2,No Deposit,3
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,8
0,0,0,D,D,1,No Deposit,14
0,0,0,E,E,1,No Deposit,14
0,0,0,G,A,0,No Deposit,14
0,0,0,G,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,1,No Deposit,14
0,0,0,A,A,1,No Deposit,9
1,0,0,F,F,4,No Deposit,9
0,0,0,A,A,3,No Deposit,14
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,7
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,1,No Deposit,14
0,0,0,D,D,0,No Deposit,7
0,0,0,D,D,0,No Deposit,86
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,B,B,3,No Deposit,9
0,0,0,B,B,0,No Deposit,9
0,0,0,E,E,0,No Deposit,11
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,F,G,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,14
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,E,E,0,No Deposit,83
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,F,F,1,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,14
0,0,0,A,D,0,No Deposit,89
0,0,0,A,A,3,No Deposit,NULL
0,0,0,D,A,0,No Deposit,89
0,0,0,D,D,0,No Deposit,9
0,0,0,F,G,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,7
0,0,0,D,D,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,3,No Deposit,9
0,0,0,F,F,1,No Deposit,NULL
0,0,0,E,E,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,E,E,0,No Deposit,9
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,1,No Deposit,220
0,0,0,A,A,2,No Deposit,220
0,0,0,A,A,2,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,1,No Deposit,220
0,0,0,A,A,1,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,2,No Deposit,220
0,0,0,A,A,2,No Deposit,220
0,0,0,A,A,2,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,1,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,0,No Deposit,220
0,0,0,A,A,1,No Deposit,220
0,0,0,A,A,1,No Deposit,220
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,2,No Deposit,9
0,0,0,A,A,1,No Deposit,220
0,0,1,A,D,2,No Deposit,NULL
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,0,No Deposit,83
0,0,0,A,A,0,No Deposit,220
0,0,0,G,G,0,No Deposit,7
0,0,0,G,G,0,No Deposit,7
